track_name,emotion,album,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
O Meri Jaan,,Life In A Metro (Original Motion Picture Soundtrack),6qMB7GsJd7L8sqEvQGWQl6,0.53,0.796,7,-6.548,1,0.0314,2.87E-05,0.157,0.547,150.009,305600,4
Valentine's Mashup 2019,,Valentine's Mashup 2019,1MhHomaXgrPMBroXkpWSSa,0.595,0.61,7,-6.887,0,0.0499,2.14E-06,0.0628,0.314,97.974,212522,4
Zero Hour Mashup 2015(Remix By Dj Kiran Kamath),,Zero Hour Mashup 2015,59nB7okW0qhj6924cjimOH,0.803,0.931,1,-2.471,0,0.0554,3.07E-05,0.318,0.756,130.041,259670,4
Hookah Bar,,Khiladi 786,4AoQVhME8Ko6LNm4lV2wwQ,0.73,0.656,11,-5.07,1,0.0294,0.00271,0.108,0.743,131.04,254351,4
Aashiq Banaya Aapne,,Hate Story Iv,4EJSB1r2u1mwmBJ8UOuq1F,0.573,0.746,11,-6.108,0,0.0513,1.63E-05,0.277,0.508,105.064,222676,4
"Jhalak Dikhla Jaa Reloaded (From ""The Body"")",,"Jhalak Dikhla Jaa Reloaded (From ""The Body"")",7nSTuuVgzhJuQjZhgDlzKl,0.758,0.911,5,-2.569,0,0.0488,0.000954,0.561,0.329,111.965,147701,4
Bewajah,,Sanam Teri Kasam (Original Motion Picture Soundtrack),6Buremzl5lnZ8dG7hFtnlb,0.546,0.678,4,-5.195,1,0.0358,0,0.193,0.25,143.952,308000,4
"High Heels Te Nachche 52 Non Stop(Remix By Kedrock,Sd Style)",,High Heels Te Nachche 52 Non Stop,0ua2NHOS1uyDl68aIoHtBk,0.496,0.903,7,-3.282,1,0.0622,0.000377,0.521,0.432,129.985,4018399,4
"52 Non Stop Dilbar Dilbar Remix(Remix By Kedrock,Sd Style)",,52 Non Stop Dilbar Dilbar Remix,1FSYDJAlyHAabWhiGgYfDq,0.521,0.837,7,-4.501,1,0.0794,1.28E-05,0.157,0.48,106.001,4581483,4
Jhalak Dikhla Ja,,Aksar,43SKg10CCeaoyr7XSKfpTR,0.688,0.737,2,-10.051,1,0.0443,0.00025,0.0599,0.635,110.969,317560,4
Lonely,,Khiladi 786,0koCvqji2k9Me2QJSjCzds,0.754,0.812,8,-6.26,1,0.169,0,0.609,0.492,128.01,248868,4
Tera Surroor,,Aap Kaa Surroor,3WJQXRiZQNpasi3i4Tp8U1,0.521,0.718,1,-3.948,0,0.0353,0,0.207,0.263,115.05,358973,4
Aap Ki Kashish,,Aashiq Banaya Aapne,35Rrbt58ADLxyo1lu7xhZu,0.69,0.78,8,-7.412,0,0.0489,0,0.0696,0.718,110.963,333653,4
"Viraaniya (From ""Namastey London"")",,Namastey London,6HXiHNDPK9cofTPCb4hMeO,0.653,0.522,11,-10.144,0,0.0428,0,0.254,0.565,110.032,343667,4
Tujhse Kahan Juda Hoon Main,,Genius (Original Motion Picture Soundtrack),1mNs7wKidNkhfB64B6Z97u,0.438,0.737,5,-5.466,0,0.0396,0.000173,0.281,0.207,81.916,282439,4
Naam Hai Tera,,Aap Kaa Surroor,3IlXq2sHgAGvkBFyxcGiHQ,0.572,0.866,11,-3.976,1,0.0368,1.86E-06,0.0991,0.183,100.028,292240,4
Jhoom Jhoom,,Tom Dick And Harry,5WS98kb4hHIS6Bo3yG1IPR,0.738,0.864,3,-8.791,0,0.0564,1.50E-05,0.337,0.864,113.019,368613,4
"Hai Apna Dil Toh Awara (From ""The Xpose"")",,Best Of Himesh Reshammiya,7Lo3ZWkorqloV6wRXxqyF7,0.695,0.528,6,-7.154,1,0.0274,1.03E-06,0.18,0.66,110.008,264106,4
"Yahi Hota Pyaar (From ""Namastey London"")",,Namastey London,759KVYocSBXI5cbDBLgsNy,0.709,0.688,2,-9.096,1,0.0386,0.000665,0.129,0.607,107.994,383613,4
Naina Re,,Dangerous Ishhq,5SFWdSgtyyf7adAsJhSJ7h,0.566,0.52,11,-5.508,0,0.0276,0,0.16,0.267,92.978,332536,4
Afsana,,Dil Diya Hai,0UIR5fa8YSbW11WUpmPQdd,0.74,0.784,11,-6.466,0,0.0436,0.00437,0.0458,0.871,105.003,324307,4
Sari Sari Raat,,Khiladi 786,6jivU86V3lquhcVQiZNMwi,0.519,0.595,4,-7.491,1,0.03,4.93E-05,0.148,0.577,99.618,330327,4
Mujhko Yaad Sataye Teri,,Phir Hera Pheri,2KQaNLCXDauWnNuVr6tOi2,0.914,0.585,6,-10.459,0,0.126,9.65E-05,0.0503,0.53,110.981,279160,4
Photocopy,,Jai Ho,2AzddAk3sFanRoMRy0IDtF,0.481,0.828,6,-4.995,0,0.0792,0,0.301,0.581,105.781,276008,3
Tera Mera Milna,,Aap Kaa Surroor,4RyHVSQr51MyAZvNW8DwLq,0.772,0.803,11,-6.192,0,0.0376,0,0.142,0.752,118.035,350613,4
Samjho Na,,Aap Kaa Surroor,38tvPJKDIW3GDYCjH5g4oY,0.594,0.753,2,-4.014,0,0.0307,0,0.0637,0.615,95.012,386427,4
Mohabbat Ke (Remix),,Aksar,74P9ePdXM4i11PN9ximdLe,0.647,0.912,2,-9.705,1,0.0432,0.000102,0.204,0.572,129.954,320240,4
Aashiqui Mein Teri,,36 China Town (Original Motion Picture Soundtrack),1VGt7ZmY4iPfrabXjIMHo4,0.813,0.637,11,-8.799,1,0.077,1.35E-06,0.0865,0.615,90.955,293840,4
Aap Ki Khatir,,Aap Ki Khatir (Original Motion Picture Soundtrack),35BIhZtcbYdYtVJz7tVbrG,0.755,0.67,8,-11.099,0,0.0426,0,0.0674,0.856,119.997,296840,4
Ek Number,,Sanam Teri Kasam (Original Motion Picture Soundtrack),7CkbXImQOI6KXuL4iH3FqY,0.76,0.678,8,-4.138,1,0.0667,0,0.122,0.364,95.048,260000,4
O Meri Zohrajabeen,,Phir Hera Pheri,1lMhoj9QVjrTTRokk8kW0u,0.753,0.987,10,-6.812,0,0.198,2.47E-06,0.121,0.718,137.039,323080,4
"Chakna Chakna (From ""Namastey London"")",,Namastey London,5gY6vG3p8J2q2Zv6XNXBYo,0.747,0.803,6,-7.965,0,0.0981,0,0.0517,0.721,167.989,345693,4
Kyaa Dil Ne Kahaa,,Kyaa Dil Ne Kahaa (Original Motion Picture Soundtrack),0bboA3wd14m1KN28pm2FAZ,0.459,0.783,10,-6.164,0,0.0814,0,0.107,0.76,172.153,302840,4
Aashiqui Mein Teri 2.0 - Remix,,Happy Hardy And Heer (Original Motion Picture Soundtrack),1LJshHdjGjrn2nB3jkyn8z,0.706,0.917,1,-2.099,0,0.0568,0.000844,0.206,0.443,100.037,316745,4
Chura Liyaa Hai Tumne,,Chura Liyaa Hai Tumne (Original Motion Picture Soundtrack),1seEsw3HHbku7JcYXCCN7I,0.348,0.696,10,-5.475,1,0.0535,0,0.3,0.634,88.563,303013,4
Tum Saanson Mein,,Humko Deewana Kar Gaye,3UPa5IkpWb6yYhFHSqXC5O,0.741,0.736,1,-11.086,0,0.0465,0,0.0961,0.512,112.991,413106,4
"Aashiq Banaya Aapne Acoustic (From ""T-Series Acoustics"")",,"Aashiq Banaya Aapne Acoustic (From ""T-Series Acoustics"")",0X4AGenX4WlYqSTTpYZBWo,0.553,0.599,1,-7.124,0,0.0605,7.30E-06,0.227,0.275,90.851,208389,4
Ek Haseena Thi,,Karzzzz,1OvC52IMtfQlD1keFoGfLg,0.66,0.735,1,-7,1,0.0396,0.000919,0.128,0.214,125.953,477440,4
Lagi Lagi,,Aksar,1TpRdD3ROSVQaLl6dJtaDm,0.437,0.764,6,-8.427,1,0.146,0,0.0871,0.666,185.907,338027,4
Teri Meri Kahani,,Happy Hardy And Heer (Original Motion Picture Soundtrack),1GkwZvQMPErq4sm72eYLuu,0.537,0.483,11,-6.142,0,0.0314,0.000656,0.121,0.275,155.978,295385,4
Bol Bachchan,,Bol Bachchan,2l4jNaGkJZth1nMmRm5Mrw,0.598,0.495,5,-6.945,1,0.148,0,0.184,0.89,106.93,359125,4
Tandoori Nights,,Karzzzz,0fu0xZhqfPfk3vSQJm69Tr,0.89,0.488,1,-7.999,1,0.0782,2.21E-05,0.0966,0.444,109.991,313093,4
Dard Dilo Ke,,Hits Of Bollywood Songs,5fJ7LMH2yzvlX0HKxbzl6f,0.509,0.617,7,-2.233,0,0.0249,7.80E-05,0.164,0.339,86.025,304049,4
Teri Yaad,,Teraa Surroor,3mBGqpXxkM0mmQfYi4of54,0.698,0.7,11,-5.574,1,0.0413,3.73E-05,0.136,0.42,123.985,234038,4
Khiladi 786 Mashup(Remix By Kiran Kamath),,Khiladi 786 Mashup,29M6jMqcVDQ51ysUpLyh2K,0.694,0.759,5,-5.3,1,0.0356,0.000151,0.503,0.617,129.962,178484,4
Oh Sanam Ho Sanam,,Dhasavathaaram (Telugu) (Original Motion Picture Soundtrack),4qlt4KNC6TJcbBnZqnHsQW,0.814,0.75,11,-4.981,1,0.0818,4.60E-06,0.374,0.617,99.976,331573,4
Menu Kehn De,,"Menu Kehn De (From ""Aap Se Mausiiquii"")",4QHHNkH2XVHiNXMl1VC7Jc,0.673,0.642,10,-7.667,1,0.0428,5.85E-05,0.316,0.232,148.018,325694,4
Dil Diya,,Dil Diya Hai,04SLKJ7dnulgcQsa2S0tCO,0.718,0.532,7,-8.138,0,0.0407,0,0.103,0.427,96.994,263053,4
Kajra Kajra Kajraare,,Kajraare,4JecByqhyRbulFQqsUx1wg,0.606,0.564,1,-5.58,1,0.116,0,0.121,0.618,175.907,274706,4
Mukundha Mukundha,,Dhasavathaaram (Telugu) (Original Motion Picture Soundtrack),0W6rzOcmUJpBMqFZEt7qQM,0.768,0.841,1,-6.004,0,0.086,0.00134,0.166,0.817,90.014,392040,4
Lut Jaaon Lut Jaaon,,Karzzzz,666ByWyCYiEZBVNePuDOGB,0.644,0.553,10,-9.457,0,0.0693,0.0115,0.105,0.624,175.937,334286,4
Aur Pyaar Karna Hai,,Aur Pyaar Karna Hai,35Hv254Qn97GXNqWFIrYWP,0.367,0.383,2,-5.782,0,0.0305,4.37E-06,0.0567,0.25,114.805,243508,4
"Matlabi Yariyan - Neha Kakkar's Unplugged Version (From ""The Girl On The Train"")",,"Matlabi Yariyan - Neha Kakkar's Unplugged Version (From ""The Girl On The Train"")",0u7ygSdNFcFvHfyGAv4tni,0.369,0.263,2,-7.966,1,0.0396,0,0.118,0.524,171.741,248639,4
Taaron Ke Shehar,,Taaron Ke Shehar,1r6sFC5J0p9r3jcfIoSGDM,0.441,0.61,9,-5.182,0,0.0404,0,0.101,0.348,79.736,230082,4
"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",57jOEZtoLQK4zF2x55bdkp,0.718,0.382,7,-8.237,1,0.0466,0,0.128,0.499,87.029,200992,4
"Phone Mein Teri Photo (From ""Tuesdays & Fridays"")",,"Phone Mein Teri Photo (From ""Tuesdays & Fridays"")",3JLpxzAewlb4ah2wi43z6d,0.637,0.682,7,-6.018,0,0.155,0,0.169,0.498,150.092,177961,4
"Akhiyaan (From ""Tuesdays & Fridays"")",,"Akhiyaan (From ""Tuesdays & Fridays"")",5A44KAVpbRpzTVW7Yxct4C,0.704,0.619,7,-6.49,1,0.237,0,0.128,0.542,79.987,280218,4
"Jinke Liye (From ""Jaani Ve"")",,"Jinke Liye (From ""Jaani Ve"")",5eXkMHrTm82gAZYK5Zx6ux,0.45,0.42,3,-5.818,0,0.0345,1.39E-05,0.111,0.383,119.149,282645,4
Kala Chashma,,Baar Baar Dekho (Original Motion Picture Soundtrack),5CSEaABQkS1hoLza0IpK2r,0.801,0.856,0,-4.233,1,0.065,6.62E-05,0.228,0.919,106.026,187006,4
"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",,"Garmi (From ""Street Dancer 3D"")",6q9XTgfWilsnyiFofvYrIF,0.788,0.87,9,-5.217,1,0.177,1.43E-05,0.0692,0.884,109.974,182739,4
Yaad Piya Ki Aane Lagi,,Yaad Piya Ki Aane Lagi,0TkquWzzuxcrwbCWlTrKYF,0.858,0.833,5,-3.747,0,0.0471,0,0.112,0.693,107.977,256678,4
"Dheeme Dheeme (From ""Pati Patni Aur Woh"")",,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")",7ofWUKeNCUw1P64ArIwG9b,0.8,0.972,10,-2.053,0,0.0405,0.00337,0.351,0.694,110.054,177383,4
"O Saki Saki (From ""Batla House"")",,"O Saki Saki (From ""Batla House"")",4cFwhwH5ydnHgB0Tv3lZsm,0.737,0.961,10,-0.155,0,0.0747,0,0.361,0.567,108.014,191089,4
The Hook Up Song,,Student of the Year 2,1bLNqR3bqpyWkwWKECjVrw,0.846,0.786,1,-4.607,1,0.0519,0.000384,0.0835,0.523,106.023,213947,4
"Ek Toh Kum Zindagani (From ""Marjaavaan"")",,"Ek Toh Kum Zindagani (From ""Marjaavaan"")",6oDHAjaJJjwwgoAuMIeY9K,0.668,0.965,7,-2.293,1,0.091,0.000867,0.0566,0.722,128.012,190346,4
"Lamborghini (From ""Jai Mummy Di"")",,"Lamborghini (From ""Jai Mummy Di"")",5xWpxI216rbOSiAqjdn6gy,0.769,0.922,1,-3.123,1,0.0534,0.000156,0.189,0.634,104.916,246636,4
"Hauli Hauli (From ""De De Pyaar De"")",,"Hauli Hauli (From ""De De Pyaar De"")",60XrRbNjDMAGUZ2xLkU9W3,0.705,0.982,1,-3.376,1,0.0788,3.18E-05,0.337,0.571,94.99,209393,4
"Odhani (From ""Made in China"")",,"Odhani (From ""Made in China"")",2q0V50aNlI1RQXJyE5HDgD,0.711,0.731,2,-6.651,1,0.0569,0,0.178,0.474,130,195397,4
"Coca Cola (From ""Luka Chuppi"")",,"Coca Cola (From ""Luka Chuppi"")",352wEkChkiClswqwDoM0nj,0.722,0.867,0,-3.652,0,0.0904,0.0052,0.123,0.893,102.009,179225,4
Laal Ghaghra,,"Laal Ghaghra (From ""Good Newwz"")",3fpVYSLnxkadjYwQPTyo4H,0.77,0.969,2,-0.179,1,0.0661,0,0.0809,0.692,134.983,268889,4
Valentine's Mashup 2019,,Valentine's Mashup 2019,1MhHomaXgrPMBroXkpWSSa,0.595,0.61,7,-6.887,0,0.0499,2.14E-06,0.0628,0.314,97.974,212522,4
Dilbar,,Satyameva Jayate,0Ms1V2flsPzr2bVqImelCB,0.725,0.912,9,-3.665,0,0.0851,7.68E-05,0.107,0.674,104.054,184433,4
"Aankh Marey (From ""Simmba"")",,"Aankh Marey (From ""Simmba"")",63MvWd6T6yoS7h4AJ4Hjrm,0.796,0.978,5,-1.266,0,0.0955,0.00254,0.346,0.8,129.999,212741,4
Wah Wai Wahh,,Wah Wai Wahh,1WNx951v5YEC58zCvcGDNk,0.804,0.905,2,-1.512,0,0.0517,5.49E-06,0.0741,0.715,98.055,176344,4
Nikle Currant,,Nikle Currant,5T3rp70MEW4XnWv82BDVey,0.811,0.921,5,-3.152,0,0.117,0,0.823,0.756,94.98,212925,4
Manali Trance,,The Neha Kakkar Collection,3OZr3vo7SmYpn5XqeQEAOM,0.614,0.842,6,-4.109,1,0.0745,1.33E-05,0.212,0.915,156.051,203207,4
"Cheez Badi (From ""Machine"")",,Party Songs Neha Kakkar,7df5pgsDbsRcnYh0fVTe3c,0.704,0.772,1,-4.353,1,0.0436,0.00123,0.147,0.778,97.008,222520,4
"Morni Banke (From ""Badhaai Ho"")",,"Morni Banke (From ""Badhaai Ho"")",2Wu9PNpLUCBl3W1GaPqkhl,0.816,0.922,11,-2.963,0,0.149,0,0.373,0.887,95.006,198026,4
La La La,,La La La,7oDykOViQGiV9M3enF7u4Y,0.774,0.781,10,-4.426,1,0.104,0,0.111,0.469,100.017,192000,4
Sorry Song,,Sorry Song,6RnFfNQik3Cq6vrmifPMlA,0.694,0.805,1,-3.296,0,0.283,1.96E-06,0.101,0.359,186.108,204944,4
Zero Hour Mashup 2015(Remix By Dj Kiran Kamath),,Zero Hour Mashup 2015,59nB7okW0qhj6924cjimOH,0.803,0.931,1,-2.471,0,0.0554,3.07E-05,0.318,0.756,130.041,259670,4
"Gali Gali (From ""Kgf Chapter 1"")",,"Gali Gali (From ""Kgf Chapter 1"")",5x72Q1SyiDHJ4IF2mRzfkg,0.789,0.95,5,-3.604,0,0.0759,1.41E-05,0.0969,0.746,126.013,174711,4
Makhna,,Makhna,7A9zMoPZw4fN7zSVXINeEF,0.846,0.739,11,-3.837,0,0.171,2.24E-05,0.0929,0.259,104.98,191762,4
Love Mashup,,Love Mashup,7Hm5FQw1NQtfnTI7JUExaP,0.711,0.673,5,-5.89,0,0.0336,0,0.214,0.393,109.992,240017,4
Chhote Chhote Peg,,Sonu Ke Titu Ki Sweety,3AQrBSjowqCFu2jiFFuGsv,0.831,0.908,7,-3.317,1,0.101,0.00371,0.077,0.734,104.962,203882,4
"Tum Par Hum Hai Atke (From ""Pagalpanti"")",,"Tum Par Hum Hai Atke (From ""Pagalpanti"")",0j6LeC4rexb63tw2IaY5Gq,0.765,0.95,8,-2.409,1,0.0913,1.33E-05,0.342,0.882,130.011,178619,4
Punjabi Mashup,,Punjabi Mashup,79blZUG11a6vtTL3Nt9J78,0.418,0.931,2,-4.584,1,0.174,7.71E-05,0.332,0.707,129.994,306573,4
Aashiq Banaya Aapne,,Hate Story Iv,4EJSB1r2u1mwmBJ8UOuq1F,0.573,0.746,11,-6.108,0,0.0513,1.63E-05,0.277,0.508,105.064,222676,4
Badri Ki Dulhania (Title Track),,Badrinath Ki Dulhania,2xbvLQBFW7E9232BwMBljb,0.759,0.952,2,-2.837,1,0.123,0,0.0693,0.812,128.039,206859,4
"Mera Wala Dance (From ""Simmba"")",,"Mera Wala Dance (From ""Simmba"")",2WDNxbQejWu16O44FcMEFM,0.676,0.948,8,-2.628,1,0.0803,0.000218,0.0325,0.632,108.731,199584,3
Puchda Hi Nahin,,Puchda Hi Nahin,6UNFgpBdyIAUTFD92yAQza,0.879,0.663,0,-3.874,0,0.066,2.04E-05,0.0959,0.552,109.971,175454,4
Mile Ho Tum (Reprise),,The Neha Kakkar Collection,1J853fxdNEYPwEunw3cuhT,0.42,0.274,5,-7.94,0,0.0306,0,0.185,0.308,80.308,305845,4
Kar Gayi Chull,,The Badshah of Party Hits,3fPgIknlkDWXs1l2noKZbp,0.827,0.737,11,-5.473,0,0.0764,0.000322,0.211,0.873,121.99,187711,4
"Main Tera Boyfriend (From ""Raabta"")",,Groove With Arijit Singh,5VAkPCJTE6tbyReo9J4IQj,0.84,0.914,11,-3.916,0,0.0613,0,0.115,0.651,104.019,276153,4
"52 Non Stop Dilbar Dilbar Remix(Remix By Kedrock,Sd Style)",,52 Non Stop Dilbar Dilbar Remix,1FSYDJAlyHAabWhiGgYfDq,0.521,0.837,7,-4.501,1,0.0794,1.28E-05,0.157,0.48,106.001,4581483,4
London Thumakda,,Queen,2qJAzSE6uC94oH2NRoPrGl,0.835,0.718,0,-6.614,1,0.0818,0.000919,0.0625,0.64,139.964,230468,4
Tukur Tukur,,Dilwale (Original Motion Picture Soundtrack),5swv4r5dYNHhsL54jGqmn8,0.8,0.921,1,-3.7,1,0.0846,1.82E-05,0.189,0.826,137.989,247458,4
Dholida,,Loveyatri - A Journey Of Love,0YJooLEHFKKjtwWSEaeHzX,0.546,0.945,1,-3.031,1,0.213,0,0.0909,0.914,124.524,216251,4
Dilliwaliye,,Dilliwaliye,1AkyGhZWPOf9VKA1pTmJNn,0.742,0.737,0,-4.855,0,0.0384,0,0.331,0.357,92,208696,4
"Oh Humsafar (From ""Oh Humsafar"")",,Frolic Neha Kakkar,0zGqgxkWsxTsjbYTRzsW2C,0.619,0.577,8,-7.5,0,0.0396,1.31E-06,0.151,0.485,75.021,330320,4
Aa Toh Sahi,,The Best Of Arijit Singh & Neha Kakkar Vol-2,6m41vTK0NgOSEimRMydDtb,0.737,0.843,8,-3.309,1,0.0591,0,0.139,0.679,97.061,221277,4
Daily Daily,,Daily Daily,64P40acrAWvMH0QQmbUlsh,0.661,0.651,2,-5.293,1,0.168,0,0.0999,0.493,152.002,196000,4
"Loveyatri Mashup(Remix By Lijo George,Dj Chetas)",,Loveyatri - A Journey Of Love,14jSfsXObzCumwn8wX9amf,0.439,0.927,10,-4.888,1,0.304,0,0.149,0.495,135.8,240223,4
"Maahi Ve (From ""Wajah Tum Ho"")",,Frolic Neha Kakkar,32TwFzvWlwWmdDMcsflFWM,0.696,0.742,11,-6.418,0,0.0647,1.05E-05,0.0679,0.41,89.976,365366,4
"Aaina (From ""The Body"")",,"Aaina (From ""The Body"")",3LfFESJLgjy0BrP1DwRtHA,0.509,0.439,6,-6.571,1,0.031,0,0.169,0.367,111.298,252587,4
Pee Loon-Ishq Sufiyana,,Best Of Neha Kakkar 2017,1qSCX7SBeluSuBPtQMFNfc,0.546,0.856,11,-6.045,1,0.253,0.00252,0.174,0.547,90.194,227933,4
"Kapoor & Sons Mashup (By DJ Chetas) (From ""Kapoor & Sons (Since 1921)"")",,"Kapoor & Sons Mashup (By DJ Chetas) (From ""Kapoor & Sons (Since 1921)"")",6KOI9Op0fdvmPBG4RMemZc,0.654,0.951,5,-4.062,0,0.107,0.00011,0.427,0.521,130.094,221000,4
Raastafari,,Protest Poetry,44dEitI5rhkmxEcnYIVENU,0.775,0.862,4,-6.414,0,0.249,0,0.0967,0.561,84.884,150003,4
Chal Bombay,,Kohinoor,6AooRgSRDzbCYL4NZ4RCjU,0.862,0.619,6,-6.645,0,0.318,0,0.117,0.512,95.036,174000,4
Khatam Hue Waande,,Khatam Hue Waande,3LlEnO0INKAExVe4JMi7p7,0.756,0.903,11,-2.088,0,0.14,0,0.0548,0.729,99.995,193882,4
Vaishnava Jana To,,Vaishnava Jana To,5QUeRqdsqFqwi1JCPB6wlH,0.757,0.779,2,-5.172,0,0.169,2.25E-06,0.309,0.677,98,223080,4
Sunn Na,,Sunn Na,7b8BHkjW0vfgT54yXp0Lvn,0.85,0.526,1,-10.047,1,0.238,0.000275,0.0913,0.377,128.983,171163,4
302,,302,5Ve6MrmOKSGrrZTjEwf99r,0.645,0.785,9,-3.7,1,0.255,0,0.135,0.657,105.111,132000,4
Punya Paap,,Punya Paap,3zIhQR5cyxpVn8WpEivBCr,0.781,0.488,1,-9.138,1,0.317,9.68E-06,0.1,0.449,139.899,180558,4
Chaabi Wala Bandar (Quality Control),,Chaabi Wala Bandar (Quality Control),4lGwxUlyYPRFAx1aIn5DTI,0.743,0.741,9,-5.721,0,0.351,3.23E-06,0.486,0.546,96.858,202906,4
Emiway (Gully Ka Kutta),,Emiway (Gully Ka Kutta),2muy28FiPKW6uwameOqLpP,0.603,0.832,7,-4.296,1,0.365,0,0.293,0.692,110.28,274900,3
Naachne Ka Shaunq,,Naachne Ka Shaunq,6S9tXDdMzrT8LEk1A8enKF,0.789,0.726,5,-8.811,0,0.208,0,0.343,0.783,86.701,217846,3
6YPHR,,6YPHR,5TgiVHqDFUDwINcVqruk3L,0.867,0.604,1,-7.039,1,0.114,0,0.218,0.277,104.017,185198,4
Shaktimaan,,Bayaan,4yvrKVY7V0a3pLbNUFbaN4,0.819,0.439,11,-7.316,1,0.23,0,0.136,0.411,134.874,185778,4
The Key - Freestyle,,The Key - Freestyle,0gWQrhe9H0vfubmB7QAsgh,0.817,0.514,8,-8.005,0,0.398,0,0.0538,0.482,90.126,101333,4
Kadak Ban,,Kadak Ban,5oUg1GpldQiHaMlfAV05tL,0.675,0.689,1,-11.481,1,0.407,0,0.154,0.789,197.891,134500,4
Kohinoor,,Kohinoor,6SNFuJXjkgauo3Kg9XJcj6,0.634,0.884,6,-6.259,1,0.334,0,0.266,0.39,103.973,198857,4
Disco Rap,,Punya Paap,3l84vjvLnKIfqLLdZXKq2B,0.701,0.605,9,-7.742,1,0.387,0,0.269,0.836,99.914,222787,4
Ambushed,,Ambushed,3AaYF1AFDNHZ4suCVOr95M,0.78,0.618,1,-5.473,0,0.442,0,0.161,0.56,179.96,229333,4
Aai Shapath Saheb Me Navtho,,Aai Shapath Saheb Me Navtho,2zPGb3tQpHjYhpiFpA77AR,0.81,0.796,11,-6.016,0,0.273,0,0.274,0.582,102.169,214453,4
Bag,,Bag,4SS6PZv1H4mDQbTufpBWnK,0.825,0.655,2,-8.177,1,0.277,0,0.223,0.474,98.067,177462,4
Makasam,,Makasam (Original),1wlWEzFXjVvttakHb1dadi,0.954,0.711,1,-7.324,1,0.278,0,0.532,0.543,119.913,321500,4
Walking Miracle,,Punya Paap,5UvjmhioJI6tB5PgqNxPSx,0.589,0.807,2,-5.303,1,0.44,8.13E-05,0.0644,0.345,85.978,257184,4
Chhote Sunn,,Chhote Sunn,2flJr7pqmFiR3JibFM9YGX,0.782,0.893,1,-5.86,1,0.222,0,0.216,0.612,148.006,178000,4
Royal Rumble,,Royal Rumble,5TfVd7uMROQYyh6ifcKWn3,0.583,0.854,10,-3.407,0,0.258,0,0.0614,0.323,143.095,216014,4
Hard,,Hard,6y72TfOJbXCiPn0FahDTPw,0.847,0.817,0,-4.657,1,0.298,0,0.256,0.445,111.877,196077,4
Say My Name,,Say My Name,2HjKqfHZUAFE21Uc6dXZGi,0.935,0.649,0,-9.107,1,0.299,0,0.105,0.449,126.942,162520,4
Teesri Manzil,,Teesri Manzil,4oKcFaWmBSF3SGGYo4qq6R,0.668,0.88,0,-7.057,1,0.261,1.95E-06,0.114,0.399,90.946,205880,4
Gauntlet 2.0,,Gauntlet 2.0,31hoN69MOO6nMFlV7PAuBq,0.721,0.77,1,-3.206,1,0.397,0,0.355,0.678,125.182,383924,4
Let 'Em Talk,,Let 'Em Talk,4iG1Eo5VBHRHheeeTerOyW,0.698,0.933,8,-3.431,0,0.171,0,0.0571,0.706,101.251,235112,4
Untitled,,Untitled (Original),3ThgrOSD6V8pXEjFDQMl95,0.906,0.811,7,-5.862,1,0.277,1.27E-05,0.069,0.667,130.028,151385,4
Seedha Makeover,,Seedha Makeover (original),7Cfl0muKSA5ma9fcwLjxgu,0.933,0.596,11,-10.442,0,0.253,1.71E-05,0.0579,0.401,123,199024,4
One Side,,One Side,2e1tIq1uwyKO2oeLQOqaXs,0.64,0.813,1,-5.735,1,0.262,0,0.801,0.553,91.834,161839,4
Farak,,Farak,0wcvsHMMrwA1Ah47RDJpdj,0.712,0.692,6,-4.29,0,0.274,0,0.205,0.326,95.025,188348,4
Khuja Mat,,Khuja Mat,1ftuH9DxBRWYmh0kQqu9QV,0.713,0.722,9,-4.773,1,0.185,1.14E-06,0.359,0.216,131.969,311536,4
Maghreb,,Maghreb,2nOhIXNiC7100DG8KdaGxw,0.822,0.938,5,-2.7,1,0.256,0,0.586,0.775,141.976,167314,4
Mere Gully Mein (feat. Naezy),,Mere Gully Mein (feat. Naezy),4NEdR5Yo8D2KwL7Y9KW7EH,0.744,0.813,9,-7.401,1,0.154,0,0.0685,0.149,108.056,182934,4
Jungli Sher,,Jungli Sher,04i2uLdBAfCSYjQzZqspDa,0.597,0.748,0,-5.906,1,0.223,0,0.626,0.73,165.907,186943,4
Kaam 25 - Sacred Games,,Kaam 25 (Sacred Games),6Kynli1iHBqJRWUCohcV9h,0.484,0.948,1,-4.296,0,0.451,0,0.0565,0.686,125.645,149525,5
City Slums (feat. DIVINE),,City Slums (feat. DIVINE),6xzQ1uSk2Rzz6Xdf8xBnWn,0.777,0.796,5,-3.528,1,0.182,1.24E-05,0.0852,0.768,166.97,227990,4
Rap Ka Mausam,,Rap Ka Mausam,46gjSGy1qoGyK7sjv1wbkZ,0.865,0.875,0,-7.802,1,0.236,0,0.222,0.393,105.012,150857,4
Aelaan,,Aelaan,4UnMC5fF3P5IYk1ud5nioq,0.802,0.893,4,-5.358,0,0.39,0,0.147,0.69,136.952,276000,4
